Testing particles...
Particles:
          4.9144e-02,  1.5851e-01, -1.0088e-02,  1.2487e-01,  9.4565e-02,
         -2.3448e-01],
        [ 6.1333e-02, -2.0484e-01, -1.5313e-01,  2.9080e-02, -1.1204e-02,
          2.5073e-01, -6.4421e-02, -1.1106e-01,  2.1618e-02,  1.4810e-01,
          2.4901e-01,  9.8874e-02, -6.9834e-02,  2.4289e-01,  4.5077e-02,
         -2.4084e-01,  7.9944e-02, -4.8989e-02, -2.8637e-01, -1.0845e-01,
         -7.6914e-02,  3.5435e-02,  1.2975e-01, -1.1754e-01,  5.2423e-02,
          2.3335e-01, -2.9579e-01,  2.0206e-01,  2.1552e-02,  1.9036e-01,
         -3.5384e-02, -1.2722e-01,  8.1269e-02, -9.2302e-02,  1.9263e-01,
         -1.9178e-01,  7.0357e-02, -1.7299e-01, -3.0898e-01,  4.8099e-02,
          1.5680e-01, -1.6878e-01,  5.4104e-02, -1.7986e-01, -3.2875e-01,
         -1.9667e-02, -2.5528e-01, -1.0188e-01, -4.1581e-02, -9.7577e-02,
          2.7454e-02,  5.5780e-02, -1.7992e-02, -4.9345e-02, -9.4391e-02,
         -3.5736e-01,  4.8947e-02, -1.5200e-01, -9.4944e-02, -1.4216e-01,
         -1.6095e-01, -2.5894e-02,  2.8424e-01, -1.0745e-01, -2.2447e-01,
          4.0352e-02,  1.4752e-01, -3.7931e-02,  1.4244e-01,  1.0624e-01,
         -2.6695e-01],
        [ 1.0465e-01, -1.8035e-01, -1.6751e-01,  5.6844e-02, -3.9399e-02,
          2.0985e-01, -8.1118e-02, -1.5897e-01,  1.1660e-04,  1.5838e-01,
          2.0179e-01,  9.9945e-02, -7.3933e-02,  3.1572e-01,  5.8396e-03,
         -3.1565e-01,  1.0418e-01, -1.3477e-02, -3.0277e-01, -1.2306e-01,
         -1.6151e-01, -8.0511e-03,  1.3387e-01, -5.7575e-02,  4.2615e-02,
          2.4523e-01, -2.9776e-01,  1.8350e-01,  2.5599e-02,  1.8854e-01,
         -3.2672e-02, -1.1972e-01,  7.4386e-03, -1.5418e-01,  1.5704e-01,
         -1.9799e-01,  8.3198e-02, -1.4439e-01, -2.9285e-01,  1.0278e-02,
          1.1269e-01, -1.4867e-01,  6.7212e-02, -2.2322e-01, -4.0468e-01,
         -3.6142e-02, -2.7895e-01, -1.1527e-01, -1.0599e-01, -9.0583e-02,
          3.2508e-02,  6.0253e-02, -3.9684e-02, -1.0462e-01, -1.0625e-01,
         -3.2083e-01,  9.5891e-02, -1.6909e-01, -1.5372e-01, -1.3174e-01,
         -1.8063e-01, -4.0207e-02,  2.8253e-01, -1.8843e-01, -2.8560e-01,
          5.0634e-02,  1.5226e-01,  1.1724e-02,  1.3063e-01,  9.0125e-02,
         -2.1483e-01],
        [ 9.1057e-02, -1.7318e-01, -2.0058e-01,  6.3856e-02, -8.0122e-02,
          2.0749e-01, -3.6245e-02, -1.4658e-01, -5.8059e-03,  1.6859e-01,
          2.2552e-01,  6.7857e-02, -1.1320e-01,  3.2805e-01, -5.1349e-03,
         -3.2497e-01,  9.3302e-02, -3.7658e-02, -3.5575e-01, -1.3494e-01,
         -1.1639e-01,  1.7712e-02,  1.3949e-01, -4.3056e-02,  5.8401e-02,
          2.4631e-01, -3.1122e-01,  2.0742e-01,  1.1184e-02,  1.4284e-01,
         -5.5707e-02, -1.2916e-01,  1.0966e-02, -1.1262e-01,  1.6421e-01,
         -2.2145e-01,  6.8286e-02, -1.5663e-01, -3.1844e-01,  5.2235e-03,
          1.0377e-01, -1.3877e-01,  7.1129e-02, -2.4688e-01, -4.0190e-01,
         -4.4740e-02, -2.8018e-01, -1.3140e-01, -8.4507e-02, -7.9756e-02,
          3.4190e-02,  8.7232e-02, -5.1094e-02, -9.3387e-02, -1.2462e-01,
         -3.4465e-01,  7.6455e-02, -1.6537e-01, -1.5325e-01, -1.7606e-01,
         -1.7989e-01, -2.8436e-02,  2.9997e-01, -1.4007e-01, -2.8021e-01,
          7.7458e-02,  1.6568e-01, -2.1130e-02,  1.3389e-01,  1.1487e-01,
         -2.4125e-01],
        [ 7.5483e-02, -1.8667e-01, -1.7797e-01,  4.0412e-02, -3.3758e-02,
          2.4245e-01, -5.2524e-02, -1.3549e-01,  2.4396e-02,  1.4301e-01,
          2.4227e-01,  9.4697e-02, -8.7567e-02,  2.9419e-01,  3.4110e-02,
         -2.8594e-01,  8.2418e-02, -4.7417e-02, -3.0391e-01, -1.1311e-01,
         -1.0272e-01,  1.7429e-02,  1.3010e-01, -8.4662e-02,  7.1480e-02,
          2.3287e-01, -3.0627e-01,  1.8788e-01,  2.8351e-02,  1.5612e-01,
         -6.2662e-02, -1.2601e-01,  3.7622e-02, -8.3376e-02,  1.7303e-01,
         -1.9326e-01,  7.1341e-02, -1.5040e-01, -3.0795e-01,  4.1633e-02,
          1.2810e-01, -1.5173e-01,  6.7816e-02, -2.0040e-01, -3.5475e-01,
         -3.7606e-02, -2.6581e-01, -1.0937e-01, -6.0193e-02, -7.8022e-02,
          1.6686e-02,  6.6429e-02, -3.2940e-02, -6.9187e-02, -1.0964e-01,
         -3.3978e-01,  6.3442e-02, -1.7008e-01, -1.0096e-01, -1.5875e-01,
         -1.6315e-01, -1.9165e-02,  2.8288e-01, -1.2896e-01, -2.4042e-01,
          5.2178e-02,  1.4580e-01, -2.0310e-02,  1.4347e-01,  1.2319e-01,
         -2.4136e-01],
        [ 6.0557e-02, -1.9979e-01, -1.7199e-01,  1.7119e-02, -7.7496e-03,
          2.6475e-01, -5.9141e-02, -1.1590e-01,  3.0089e-02,  1.4398e-01,
          2.5496e-01,  9.8760e-02, -7.6038e-02,  2.5854e-01,  5.2314e-02,
         -2.5598e-01,  7.3251e-02, -5.3137e-02, -2.9025e-01, -1.0545e-01,
         -7.7761e-02,  2.8683e-02,  1.3132e-01, -1.0636e-01,  6.9173e-02,
          2.3150e-01, -2.9744e-01,  1.9496e-01,  3.2276e-02,  1.6298e-01,
         -5.2776e-02, -1.2610e-01,  6.9956e-02, -7.2924e-02,  1.9214e-01,
         -1.8235e-01,  6.9166e-02, -1.5652e-01, -3.0505e-01,  6.1359e-02,
          1.5391e-01, -1.6699e-01,  5.7402e-02, -1.7771e-01, -3.2687e-01,
         -2.4018e-02, -2.6809e-01, -1.0136e-01, -3.7891e-02, -8.9472e-02,
          1.7450e-02,  4.9071e-02, -1.5873e-02, -5.5481e-02, -1.0142e-01,
         -3.5286e-01,  4.8519e-02, -1.6348e-01, -7.9766e-02, -1.4778e-01,
         -1.5653e-01, -1.9880e-02,  2.7599e-01, -1.0536e-01, -2.1650e-01,
          4.1965e-02,  1.4863e-01, -2.7870e-02,  1.4489e-01,  1.2273e-01,
         -2.5551e-01],
        [ 6.2767e-02, -2.2131e-01, -1.1634e-01,  3.9438e-02,  1.3661e-02,
          2.4323e-01, -7.9070e-02, -1.4873e-01,  3.7661e-02,  1.5049e-01,
          2.3127e-01,  1.1594e-01, -4.8950e-02,  2.7689e-01,  4.5540e-02,
         -2.4637e-01,  9.9250e-02, -3.6952e-03, -2.5321e-01, -9.6585e-02,
         -1.5387e-01,  1.2052e-02,  1.3417e-01, -1.1923e-01,  6.1889e-02,
          2.5078e-01, -2.8770e-01,  1.8034e-01,  3.3577e-02,  2.1366e-01,
         -3.8932e-02, -1.2608e-01,  5.7383e-02, -9.6585e-02,  1.5704e-01,
         -1.8004e-01,  1.0651e-01, -1.3373e-01, -2.9175e-01,  5.0077e-02,
          1.5551e-01, -1.5958e-01,  5.9698e-02, -1.4544e-01, -3.0827e-01,
         -3.5564e-02, -2.3457e-01, -1.1160e-01, -7.2661e-02, -7.4912e-02,
          2.8843e-02,  2.0839e-02, -6.5415e-02, -5.7570e-02, -1.2080e-01,
         -3.3751e-01,  6.2456e-02, -1.5855e-01, -1.0110e-01, -1.3471e-01,
         -1.3513e-01, -3.4484e-02,  2.5609e-01, -1.8224e-01, -2.1911e-01,
          2.2228e-02,  1.3006e-01, -2.1574e-02,  1.3495e-01,  1.1525e-01,
         -2.2581e-01],
        [ 7.9323e-02, -2.2118e-01, -1.2887e-01,  4.4377e-02, -7.8547e-03,
          2.4296e-01, -7.1714e-02, -1.5523e-01,  4.1206e-02,  1.5391e-01,
          2.2730e-01,  1.0943e-01, -5.2513e-02,  3.0252e-01,  4.7390e-02,
         -2.5938e-01,  9.8491e-02, -4.8914e-03, -2.6470e-01, -9.9395e-02,
         -1.5415e-01, -2.3131e-03,  1.3678e-01, -1.0102e-01,  7.1716e-02,
          2.5430e-01, -2.9104e-01,  1.8073e-01,  3.6601e-02,  1.7795e-01,
         -5.1088e-02, -1.1597e-01,  3.8013e-02, -8.3454e-02,  1.5249e-01,
         -1.8886e-01,  1.0610e-01, -1.1876e-01, -2.8921e-01,  5.2136e-02,
          1.4036e-01, -1.4802e-01,  7.0786e-02, -1.4176e-01, -3.1089e-01,
         -5.2386e-02, -2.4578e-01, -1.1979e-01, -7.6881e-02, -6.1863e-02,
          3.0337e-02,  2.5980e-02, -6.9652e-02, -7.5708e-02, -1.3730e-01,
         -3.2467e-01,  6.4971e-02, -1.7604e-01, -1.0310e-01, -1.5026e-01,
         -1.2581e-01, -2.5164e-02,  2.5138e-01, -1.9491e-01, -2.2860e-01,
          4.2579e-02,  1.3349e-01, -1.6028e-02,  1.2964e-01,  1.2551e-01,
         -2.1528e-01],
        [ 8.7029e-02, -2.0266e-01, -1.8052e-01,  3.6544e-02, -4.1511e-02,
          2.3908e-01, -6.5278e-02, -1.2687e-01,  1.7770e-02,  1.6075e-01,
          2.3481e-01,  8.8448e-02, -8.0580e-02,  2.7850e-01,  3.2503e-02,
         -2.7547e-01,  8.1799e-02, -4.6362e-02, -3.1012e-01, -1.1880e-01,
         -9.2868e-02,  1.4434e-02,  1.3710e-01, -8.4512e-02,  6.1825e-02,
          2.4365e-01, -2.9909e-01,  2.0383e-01,  2.7317e-02,  1.4876e-01,
         -4.3129e-02, -1.1977e-01,  4.4221e-02, -8.8850e-02,  1.8576e-01,
         -1.9569e-01,  6.9678e-02, -1.4934e-01, -3.0202e-01,  4.2218e-02,
          1.3455e-01, -1.5356e-01,  6.7894e-02, -1.9032e-01, -3.4651e-01,
         -4.3704e-02, -2.7974e-01, -1.1181e-01, -5.5814e-02, -8.5922e-02,
          2.9910e-02,  6.8450e-02, -2.4145e-02, -7.7265e-02, -1.0866e-01,
         -3.4352e-01,  6.3083e-02, -1.7128e-01, -1.1029e-01, -1.5471e-01,
         -1.5943e-01, -1.9414e-02,  2.8331e-01, -1.3172e-01, -2.4253e-01,
          5.6693e-02,  1.5756e-01, -1.8572e-02,  1.3615e-01,  1.1085e-01,
         -2.4899e-01],
        [ 4.6358e-02, -1.9014e-01, -1.5139e-01,  3.4384e-02,  9.7872e-03,
          2.7734e-01, -5.2114e-02, -1.3503e-01,  3.5758e-02,  1.3250e-01,
          2.6489e-01,  1.1173e-01, -6.7373e-02,  2.7272e-01,  5.6035e-02,
         -2.5965e-01,  7.4460e-02, -4.5004e-02, -2.7431e-01, -9.5745e-02,
         -1.0520e-01,  3.5659e-02,  1.2425e-01, -1.1580e-01,  8.6439e-02,
          2.2129e-01, -3.0474e-01,  1.7936e-01,  3.1202e-02,  1.9041e-01,
         -7.0694e-02, -1.4063e-01,  6.1313e-02, -7.3194e-02,  1.6968e-01,
         -1.5913e-01,  8.2654e-02, -1.6471e-01, -3.0160e-01,  5.4690e-02,
          1.6156e-01, -1.6928e-01,  5.7882e-02, -1.8433e-01, -3.2569e-01,
         -9.9070e-03, -2.5124e-01, -9.4347e-02, -5.3266e-02, -8.6840e-02,
          6.1227e-03,  4.1273e-02, -2.5053e-02, -3.9511e-02, -9.3638e-02,
         -3.5449e-01,  4.7540e-02, -1.6019e-01, -7.7460e-02, -1.3755e-01,
         -1.6561e-01, -1.4096e-02,  2.7834e-01, -1.1532e-01, -2.0878e-01,
          3.5483e-02,  1.4194e-01, -2.3989e-02,  1.4382e-01,  1.3661e-01,
         -2.4763e-01],
        [ 7.1758e-02, -1.7837e-01, -1.1232e-01,  9.7935e-02, -9.7759e-03,
          1.9769e-01, -7.5816e-02, -1.9162e-01, -4.5329e-03,  1.6541e-01,
          2.0967e-01,  1.0923e-01, -6.6253e-02,  3.2036e-01, -9.2836e-03,
         -3.1230e-01,  1.1624e-01,  1.3266e-02, -2.7677e-01, -1.2001e-01,
         -2.1997e-01,  1.7653e-02,  1.3864e-01, -7.6553e-02,  5.0779e-02,
          2.3982e-01, -3.0079e-01,  1.8158e-01,  7.8688e-03,  2.7090e-01,
         -3.9932e-02, -1.5555e-01,  9.9515e-03, -1.8133e-01,  1.1549e-01,
         -1.6499e-01,  1.2022e-01, -1.6340e-01, -2.9452e-01, -2.5596e-02,
          1.2807e-01, -1.4322e-01,  6.2586e-02, -2.4053e-01, -3.9083e-01,
         -1.6102e-02, -2.3059e-01, -1.1839e-01, -1.4029e-01, -1.0092e-01,
          2.6923e-02,  4.0951e-02, -8.3487e-02, -6.6603e-02, -8.4941e-02,
         -3.5248e-01,  8.7060e-02, -1.3381e-01, -1.7552e-01, -1.2178e-01,
         -2.0982e-01, -4.0262e-02,  3.1113e-01, -2.1842e-01, -2.6761e-01,
          1.7336e-02,  1.4670e-01,  1.4194e-03,  1.2243e-01,  9.5807e-02,
         -2.2129e-01],
        [ 5.0657e-02, -1.7402e-01, -9.5650e-02,  9.8461e-02,  1.3104e-02,
          2.0068e-01, -6.4288e-02, -2.0881e-01,  2.9926e-02,  1.5512e-01,
          2.2436e-01,  1.3840e-01, -5.6842e-02,  3.3934e-01,  1.1261e-02,
         -3.2143e-01,  7.4865e-02,  2.1006e-02, -2.4032e-01, -1.2042e-01,
         -2.3912e-01,  1.3875e-02,  1.2165e-01, -9.9947e-02,  6.9873e-02,
          2.1525e-01, -3.1201e-01,  1.6030e-01,  1.9299e-02,  2.7710e-01,
         -7.3396e-02, -1.6892e-01,  9.4749e-03, -1.5388e-01,  9.5029e-02,
         -1.4792e-01,  1.2835e-01, -1.4965e-01, -2.9330e-01, -3.2029e-02,
          1.3456e-01, -1.2751e-01,  8.0689e-02, -2.2797e-01, -3.5917e-01,
         -2.7064e-02, -1.9688e-01, -1.1733e-01, -1.5077e-01, -7.9521e-02,
         -3.8998e-03,  1.3696e-02, -1.0076e-01, -4.3784e-02, -9.9798e-02,
         -3.5873e-01,  7.7664e-02, -1.4156e-01, -1.5937e-01, -1.3267e-01,
         -1.8502e-01, -2.3388e-02,  3.0793e-01, -2.4155e-01, -2.3819e-01,
          4.7002e-03,  1.3285e-01,  2.6298e-02,  1.3076e-01,  1.2928e-01,
         -2.3328e-01],
        [ 6.8518e-02, -1.9179e-01, -1.5803e-01,  5.0815e-02, -1.9821e-02,
          2.3174e-01, -6.4078e-02, -1.4764e-01,  1.9210e-02,  1.5243e-01,
          2.3441e-01,  9.9295e-02, -7.9771e-02,  2.9057e-01,  2.5004e-02,
         -2.8661e-01,  8.6606e-02, -3.2077e-02, -2.9102e-01, -1.1513e-01,
         -1.2903e-01,  2.1711e-02,  1.3365e-01, -9.0440e-02,  6.3628e-02,
          2.3380e-01, -3.0284e-01,  1.8960e-01,  2.3498e-02,  1.9156e-01,
         -5.3004e-02, -1.3551e-01,  3.8763e-02, -1.0640e-01,  1.6330e-01,
         -1.8054e-01,  8.4803e-02, -1.5255e-01, -3.0423e-01,  2.4982e-02,
          1.3607e-01, -1.5042e-01,  6.5846e-02, -2.0509e-01, -3.5330e-01,
         -3.2484e-02, -2.5187e-01, -1.1135e-01, -7.6881e-02, -8.6359e-02,
          1.7189e-02,  5.2312e-02, -4.8486e-02, -6.2095e-02, -1.0046e-01,
         -3.5063e-01,  6.5438e-02, -1.5563e-01, -1.1635e-01, -1.5009e-01,
         -1.7421e-01, -2.3410e-02,  2.9267e-01, -1.5044e-01, -2.3720e-01,
          3.3978e-02,  1.4603e-01, -1.6298e-02,  1.3628e-01,  1.1477e-01,
         -2.4212e-01],
        [ 6.8865e-02, -2.2159e-01, -1.9274e-01, -7.1081e-03, -2.4406e-02,
          2.7420e-01, -6.3607e-02, -8.6158e-02,  3.2677e-02,  1.4712e-01,
          2.6380e-01,  8.5341e-02, -8.2205e-02,  2.2813e-01,  6.2327e-02,
         -2.3437e-01,  6.4163e-02, -7.3568e-02, -2.9945e-01, -1.1466e-01,
         -1.8224e-02,  2.6422e-02,  1.3119e-01, -1.0843e-01,  5.4326e-02,
          2.3858e-01, -2.9289e-01,  2.1296e-01,  2.7704e-02,  1.3163e-01,
         -3.6774e-02, -1.0594e-01,  9.9245e-02, -5.6575e-02,  2.3315e-01,
         -2.0808e-01,  4.7528e-02, -1.5106e-01, -3.1001e-01,  8.3319e-02,
          1.5281e-01, -1.7015e-01,  5.8944e-02, -1.5450e-01, -3.0948e-01,
         -3.8658e-02, -2.7926e-01, -1.0838e-01,  3.4589e-05, -9.3254e-02,
          2.6062e-02,  4.4046e-02,  1.0701e-04, -6.2565e-02, -1.1484e-01,
         -3.5667e-01,  3.2725e-02, -1.6740e-01, -6.4219e-02, -1.6685e-01,
         -1.3894e-01, -1.5673e-02,  2.7492e-01, -7.8363e-02, -2.1443e-01,
          5.7013e-02,  1.5438e-01, -5.1240e-02,  1.4036e-01,  1.1219e-01,
         -2.8314e-01],
        [ 8.2059e-02, -2.2615e-01, -1.4513e-01,  2.0427e-02, -2.9078e-03,
          2.5189e-01, -8.2112e-02, -1.3630e-01,  4.2131e-02,  1.5183e-01,
          2.3051e-01,  1.0868e-01, -5.2899e-02,  2.7881e-01,  5.4234e-02,
         -2.5192e-01,  9.0790e-02, -1.6491e-02, -2.6462e-01, -1.0073e-01,
         -1.2596e-01, -4.4031e-03,  1.3559e-01, -1.0468e-01,  6.1422e-02,
          2.5456e-01, -2.8568e-01,  1.8453e-01,  4.0444e-02,  1.6817e-01,
         -3.7971e-02, -1.0733e-01,  5.4506e-02, -8.3131e-02,  1.7783e-01,
         -1.9174e-01,  9.0921e-02, -1.1723e-01, -2.8693e-01,  6.7594e-02,
          1.4653e-01, -1.5703e-01,  6.6147e-02, -1.3369e-01, -3.1027e-01,
         -5.0461e-02, -2.6101e-01, -1.1429e-01, -5.7202e-02, -7.1733e-02,
          3.1300e-02,  2.1006e-02, -4.5939e-02, -8.0674e-02, -1.3337e-01,
         -3.2654e-01,  6.2140e-02, -1.7772e-01, -9.0296e-02, -1.4508e-01,
         -1.2331e-01, -2.9667e-02,  2.4655e-01, -1.7421e-01, -2.2695e-01,
          4.1246e-02,  1.3723e-01, -1.5914e-02,  1.3315e-01,  1.1649e-01,
         -2.2644e-01],
